latitude|longitude|name
48.661804|9.003595|Bockenfeld, bw, germany
49.453201|10.0694|Archshofen, bw, germany
49.492329|9.77029|Bad Mergentheim, bw, germany
49.62352|9.66553|Tauberbischofsheim, bw, germany
53.570816|10.03989|Haselknick, hamburg, germany
53.6573|10.08543|Schleuse Poppenbüttel, hamburg, germany
53.64255|10.099905|Bäckerbrücke, hamburg, germany
53.579918|9.999026|Krugkoppelbrücke, hamburg, germany
53.478435|10.232273|Pollhof, hamburg, germany
53.710959|10.145573|Brügkamp, hamburg, germany
53.570816|10.03989|RHB Brügkamp, hamburg, germany
53.709852|10.143666|Herrenhausallee, hamburg, germany
53.570816|10.03989|Torfhuder Stieg, hamburg, germany
53.570816|10.03989|Berner Heerweg, hamburg, germany
53.495698|10.230296|Möörkenweg, hamburg, germany
53.553345|9.992455|Mantiusstraße, hamburg, germany
53.653497|9.996886|Grellkamp, hamburg, germany
53.570816|10.03989|Wohldorfer Damm, hamburg, germany
53.570816|10.03989|Horster Damm, hamburg, germany
53.570816|10.03989|Lohe, hamburg, germany
53.570816|10.03989|Allerm. Deich, Sportzentrum, hamburg, germany
53.570816|10.03989|Am Osdorfer Born, hamburg, germany
53.451338|9.985867|Außenmühlenweg, hamburg, germany
53.570816|10.03989|Niendorfer Straße, hamburg, germany
53.570816|10.03989|Poppenbütteler Hauptstraße, hamburg, germany
53.570816|10.03989|Neuenfelder Hinterdeich, hamburg, germany
53.60344|9.916667|Olloweg, hamburg, germany
53.570816|10.03989|Bergstedter Chaussee, hamburg, germany
53.570816|10.03989|Billstedter Hauptstraße, hamburg, germany
53.570816|10.03989|August-Bebel-Straße, hamburg, germany
53.432635|10.020365|Wagenwerkweg, hamburg, germany
53.570816|10.03989|Rahlstedter Straße, hamburg, germany
53.634523|10.037461|Teetzparkweg, hamburg, germany
53.68074|9.99991|Schmuggelstieg, hamburg, germany
53.637705|9.98171|Rahmoor, hamburg, germany
53.570816|10.03989|Kellerbleek, hamburg, germany
53.570816|10.03989|Wilhelm-Grimm-Straße, hamburg, germany
53.570816|10.03989|Am Hohen Hause, hamburg, germany
53.570816|10.03989|Wandsbeker Allee, hamburg, germany
53.606995|9.765115|Klövensteenweg, hamburg, germany
53.570816|10.03989|Fünfhausener Landweg, hamburg, germany
53.570816|10.03989|Niendorfer Weg, hamburg, germany
50.526585|9.0044|Rockenau, hessen, germany
50.526585|9.0044|Worms, hessen, germany
51.296101|9.82983|Fahrenbach, hessen, germany
49.651543|8.567362|Lorsch, hessen, germany
49.68278|8.622493|Bensheim, hessen, germany
49.818668|8.6468|Eberstadt, hessen, germany
49.94462|8.455077|Nauheim, hessen, germany
50.526585|9.0044|Jossa-neu, hessen, germany
50.361259|9.55753|Elm, hessen, germany
52.014166|10.779219|Kleinheubach, hessen, germany
50.526585|9.0044|Obernau, hessen, germany
50.031879|9.02602|Mainflingen, hessen, germany
50.526585|9.0044|Frankfurt-Osthafen, hessen, germany
49.67706|9.005106|Michelstadt, hessen, germany
49.833221|9.04205|Hainstadt, hessen, germany
49.777931|8.86384|Wersau, hessen, germany
52.014166|10.779219|Groß-Bieberau1, hessen, germany
49.97118|8.98336|Harreshausen, hessen, germany
50.31279|9.46141|Steinau, hessen, germany
50.398289|9.27132|Illnhausen, hessen, germany
52.014166|10.779219|Steinau2, hessen, germany
50.405071|9.36405|Radmühl, hessen, germany
52.014166|10.779219|Ürzell2, hessen, germany
50.321739|9.59375|Sannerz, hessen, germany
50.317638|9.41722|Marborn, hessen, germany
50.526585|9.0044|Ahl_UW, hessen, germany
50.14431|8.50141|Bad-Soden, hessen, germany
50.27845|9.31267|Weilers, hessen, germany
50.22448|9.35204|Bad_Orb, hessen, germany
51.311766|9.491195|Kassel, hessen, germany
50.202965|9.19051|Gelnhausen, hessen, germany
52.014166|10.779219|Hain-Gründau1, hessen, germany
50.135387|8.916574|Hanau, hessen, germany
50.526585|9.0044|Hanau-Mündung, hessen, germany
49.99424|8.86462|Nieder-Roden, hessen, germany
50.009297|8.776976|Dietzenbach, hessen, germany
50.119919|8.83085|Mühlheim, hessen, germany
52.014166|10.779219|Schotten1, hessen, germany
52.014166|10.779219|Schotten2, hessen, germany
50.457722|9.1242|Eichelsachsen, hessen, germany
50.4631|9.00767|Ulfa, hessen, germany
50.436569|9.0204|Unter-Schmitten, hessen, germany
50.517941|8.95858|Ruppertsburg, hessen, germany
50.321171|8.85876|Nieder-Florstadt, hessen, germany
49.922315|8.85498|Münster, hessen, germany
50.483711|8.79653|Muschenheim, hessen, germany
50.3447|8.59377|Kransberg, hessen, germany
50.3367|8.757265|Friedberg, hessen, germany
50.302879|8.79316|Bruchenbrücken, hessen, germany
50.279289|8.80011|Ilbenstadt, hessen, germany
50.410511|9.1492|Steinberg, hessen, germany
51.107479|9.64447|Bergheim, hessen, germany
50.315338|8.9995|Glauberg, hessen, germany
50.329781|9.19216|Wolferborn, hessen, germany
50.292778|9.114855|Büdingen, hessen, germany
50.308819|9.0877|Wolf, hessen, germany
50.292519|9.0197|Düdelsheim, hessen, germany
50.221432|8.87971|Windecken, hessen, germany
50.178625|8.735865|Bad_Vilbel, hessen, germany
50.22604|8.68215|Ober-Erlenbach, hessen, germany
50.0151|8.452666|Raunheim, hessen, germany
50.14019|8.392085|Eppstein, hessen, germany
50.526585|9.0044|Mainz, hessen, germany
50.371533|8.895265|Bingen, hessen, germany
50.526585|9.0044|Kaub, hessen, germany
50.526585|9.0044|Gießen-Klärwerk, hessen, germany
50.549679|8.357408|Leun, hessen, germany
50.526585|9.0044|Diez, hessen, germany
50.46137|9.61341|Kalkofen_neu, hessen, germany
50.886289|8.45427|Breidenbach, hessen, germany
50.913152|8.524746|Biedenkopf, hessen, germany
50.86647|8.75561|Sarnau, hessen, germany
50.526585|9.0044|Feudingen, hessen, germany
50.891762|8.74719|Niederwetter, hessen, germany
50.561909|9.04568|Freienseen, hessen, germany
50.734501|8.98009|Ober-Ofleiden, hessen, germany
50.972038|8.96952|Gemünden, hessen, germany
51.0309|9.02924|Bartenhausen, hessen, germany
50.526585|9.0044|Hainmühle, hessen, germany
50.808408|8.772509|Marburg, hessen, germany
50.718849|8.64608|Etzelmühle, hessen, germany
50.647526|8.703579|Lollar, hessen, germany
50.46138|8.58817|Oberkleen, hessen, germany
50.7438|8.199496|Haiger, hessen, germany
52.014166|10.779219|Dillenburg2, hessen, germany
52.014166|10.779219|Dillenburg1, hessen, germany
52.014166|10.779219|Bischoffen1, hessen, germany
50.69923|8.34518|Herbornseelbach, hessen, germany
50.589663|8.464112|Aßlar, hessen, germany
50.499039|8.42736|Bonbaden, hessen, germany
50.539131|8.25996|Niedershausen, hessen, germany
50.340179|8.37732|Rod_a.d._Weil, hessen, germany
50.45813|8.32557|Essershausen, hessen, germany
50.362381|8.16276|Niederbrechen, hessen, germany
50.449978|8.045195|Hadamar, hessen, germany
50.37262|8.53328|Michelbach, hessen, germany
50.65947|9.99594|Günthers, hessen, germany
50.839401|9.99705|Philippsthal, hessen, germany
50.854549|9.95416|Heimboldshausen, hessen, germany
51.12767|10.19633|Heldra, hessen, germany
51.138641|9.93288|Bischhausen, hessen, germany
51.128578|9.97415|Hoheneiche, hessen, germany
51.179989|9.98901|Niddawitzhausen, hessen, germany
51.272228|9.96133|Allendorf, hessen, germany
50.526585|9.0044|Letzter_Heller, hessen, germany
50.526585|9.0044|Meiningen, hessen, germany
50.526585|9.0044|Vacha, hessen, germany
50.526585|9.0044|Gerstungen, hessen, germany
50.526585|9.0044|Frankenroda, hessen, germany
50.450371|9.81343|Hettenhausen, hessen, germany
50.486401|9.67027|Kerzell, hessen, germany
50.517262|9.68007|Bronnzell, hessen, germany
50.6007|9.64087|Kämmerzell, hessen, germany
50.594898|9.59572|Lütterz, hessen, germany
50.540051|9.42495|Schlechtenwegen, hessen, germany
50.623965|9.507758|Bad-Salzschlirf, hessen, germany
50.673197|9.562918|Schlitz, hessen, germany
50.744289|9.5864|Unter-Schwarz, hessen, germany
50.576889|9.75616|Melzdorf, hessen, germany
50.63633|9.81251|Silges, hessen, germany
50.805531|9.73252|Hermannspiegel, hessen, germany
50.99514|9.72721|Rotenburg, hessen, germany
50.742407|9.471915|Grebenau, hessen, germany
52.014166|10.779219|Bad_Hersfeld1, hessen, germany
51.10928|9.57563|Adelshausen, hessen, germany
51.153061|8.90164|Schmittlotheim, hessen, germany
51.168598|9.08065|Affoldern, hessen, germany
51.0336|8.62182|Auhammer, hessen, germany
50.526585|9.0044|Muesse, hessen, germany
51.147369|8.79082|Dalwigksthal, hessen, germany
51.13365|9.27363|Fritzlar, hessen, germany
50.752645|9.26948|Alsfeld, hessen, germany
50.855049|9.28819|Röllshausen, hessen, germany
50.866032|9.23181|Gungelshausen, hessen, germany
51.082668|9.33362|Uttershausen, hessen, germany
51.06868|9.38292|Hebel, hessen, germany
49.815971|8.45957|Guntershausen, hessen, germany
50.526585|9.0044|Bonaforth, hessen, germany
51.257633|9.68787|Helsa, hessen, germany
50.526585|9.0044|HannMuenden, hessen, germany
51.470995|8.92735|Helminghausen, hessen, germany
50.526585|9.0044|Westheim, hessen, germany
50.526585|9.0044|Welda, hessen, germany
51.350571|9.03822|Braunsen, hessen, germany
51.380749|9.14715|Ehringen, hessen, germany
51.48914|9.24936|Haueda, hessen, germany
51.440449|9.30277|Obermeiser, hessen, germany
51.492265|9.382879|Hofgeismar, hessen, germany
51.544041|9.40757|Hümme, hessen, germany
51.630089|9.46007|Helmarshausen, hessen, germany
51.64252|9.451145|Bad_Karlshafen, hessen, germany
50.526585|9.0044|Bredelar, hessen, germany
51.981125|9.25132|Bad Pyrmont, niedersachsen, germany
52.433972|7.498206|Beesten, niedersachsen, germany
52.594694|9.12615|Berka R, niedersachsen, germany
52.55454|7.94824|Bersenbrück, niedersachsen, germany
53.142035|10.487075|Bienenbüttel, niedersachsen, germany
52.417351|9.37776|Bokeloh, niedersachsen, germany
52.406695|7.97942|Bramsche, niedersachsen, germany
51.971519|10.35333|Bredelem, niedersachsen, germany
52.481392|10.46162|Brenneckenbrück, niedersachsen, germany
52.594694|9.12615|Bunnen, niedersachsen, germany
52.821665|8.47645|Colnrade, niedersachsen, germany
53.428879|8.79381|Deelbrügge, niedersachsen, germany
52.6782|8.53177|Düste, niedersachsen, germany
51.70673|10.09711|Elvershausen, niedersachsen, germany
52.605725|6.85132|Emlichheim, niedersachsen, germany
52.71859|10.62059|Emmen, niedersachsen, germany
51.870701|10.02479|Gandersheim, niedersachsen, germany
52.327068|10.80198|Glentorf, niedersachsen, germany
51.5313|9.938025|Göttingen, niedersachsen, germany
52.594694|9.12615|Grafhorst 1, niedersachsen, germany
51.859039|9.94376|Greene, niedersachsen, germany
51.941689|10.1249|Groß Rhüden, niedersachsen, germany
52.354309|10.4364|Groß Schwülper, niedersachsen, germany
52.94894|10.483|Hansen, niedersachsen, germany
52.337559|10.48789|Harxbüttel, niedersachsen, germany
52.67382|7.487245|Haselünne, niedersachsen, germany
52.366539|10.7431|Hattorf, niedersachsen, germany
52.594694|9.12615|Heide OP, niedersachsen, germany
52.103802|10.03324|Heinde, niedersachsen, germany
53.074055|9.233665|Hellwege, niedersachsen, germany
52.684114|7.603436|Herzlake, niedersachsen, germany
53.01667|8.58333|Holzkamp, niedersachsen, germany
52.594694|9.12615|Huntlosen II, niedersachsen, germany
52.274231|9.79474|Koldingen, niedersachsen, germany
52.620075|10.24215|Lachendorf, niedersachsen, germany
52.594694|9.12615|Lage I, niedersachsen, germany
52.558635|10.27349|Langlingen, niedersachsen, germany
51.705029|9.96698|Leineturm, niedersachsen, germany
52.26886|8.12312|Lüstringen, niedersachsen, germany
52.535992|10.60307|Neudorf-Platendorf, niedersachsen, germany
52.929014|10.569762|Niendorf II S, niedersachsen, germany
51.706651|10.0068|Northeim, niedersachsen, germany
52.271755|7.282029|Ohne, niedersachsen, germany
52.119355|10.563555|Ohrum, niedersachsen, germany
53.590634|9.251866|Oldendorf, niedersachsen, germany
52.320364|10.232664|Peine, niedersachsen, germany
52.594694|9.12615|Poppenburg, niedersachsen, germany
51.406261|9.93377|Reckershausen, niedersachsen, germany
53.332321|9.16313|Rockstedt, niedersachsen, germany
52.613838|9.19241|Schäferhof, niedersachsen, germany
52.021879|10.540161|Schladen, niedersachsen, germany
52.5672|9.02619|Steyerberg, niedersachsen, germany
52.70332|8.00571|Uptloh, niedersachsen, germany
52.538756|10.157404|Wathlingen, niedersachsen, germany
52.50009|6.96764|Wehr Neuenhaus, niedersachsen, germany
52.42605|9.430005|Wunstorf, niedersachsen, germany
51.844109|7.82564|Sendenhorst, nrw, germany
51.519718|6.33148|Geldern, nrw, germany
50.840309|7.41291|Broeleck, nrw, germany
51.427206|7.66379|Herbram_W, nrw, germany
51.032082|7.02386|Manfort, nrw, germany
51.427206|7.66379|Paderborn2, nrw, germany
51.895321|7.42608|Appelhuelsen, nrw, germany
51.1651|7.98312|Bamenohl, nrw, germany
50.895691|8.02798|Weidenau, nrw, germany
51.427206|7.66379|Gloertalsperre_Zulauf, nrw, germany
51.913769|9.15528|Schieder, nrw, germany
51.427206|7.66379|Weidenau2, nrw, germany
51.052879|8.28016|Muesse, nrw, germany
50.64843|7.18216|Niederbachem, nrw, germany
51.427206|7.66379|Hemer_Hessufer, nrw, germany
52.209881|7.02798|Gronau, nrw, germany
51.427206|7.66379|Roxeler, nrw, germany
51.636539|7.91864|Sueddinker, nrw, germany
50.571659|6.50041|Gemuend, nrw, germany
51.522209|6.29476|Veert, nrw, germany
51.427206|7.66379|Uchtdorf, nrw, germany
51.39912|7.7847|Hemer-Becke, nrw, germany
51.427206|7.66379|Kirchberg1, nrw, germany
50.987881|7.66393|Oberagger, nrw, germany
51.427206|7.66379|Kirchberg2, nrw, germany
51.700001|7.3|Leven, nrw, germany
50.552021|6.2406|Monschau, nrw, germany
51.427206|7.66379|Lindemannsheide_neu, nrw, germany
51.74017|6.78409|Daemmerwald, nrw, germany
51.427206|7.66379|Neuhof, nrw, germany
50.59333|6.79394|Arloff, nrw, germany
51.91584|7.72663|Wolbeck, nrw, germany
51.427206|7.66379|Marienfeld_W, nrw, germany
51.427206|7.66379|Boekenfoerde_2, nrw, germany
51.427206|7.66379|Lippspringe1, nrw, germany
51.427206|7.66379|Hilden_1, nrw, germany
51.28537|8.18199|Wenholthausen, nrw, germany
51.064289|7.00285|Opladen, nrw, germany
51.427206|7.66379|Herford_2, nrw, germany
50.980949|6.27302|Linnich, nrw, germany
51.833981|6.46238|Isselburg, nrw, germany
50.959301|7.99026|Kreuztal, nrw, germany
51.992519|6.91498|Stadtlohn, nrw, germany
51.427206|7.66379|RurbergVA, nrw, germany
51.62632|6.19843|Weeze, nrw, germany
51.68317|8.30287|Cappel, nrw, germany
51.427206|7.66379|Essen-Hespertal, nrw, germany
51.065609|6.18837|Ratheim, nrw, germany
50.86631|6.67374|Langenich, nrw, germany
51.288319|7.67985|Altena, nrw, germany
52.3797|7.60319|Hopsten, nrw, germany
51.32296|7.48407|Hagen-Maecking, nrw, germany
51.427206|7.66379|Neuhaus3, nrw, germany
51.427206|7.66379|Kluserbruecke, nrw, germany
51.427206|7.66379|Neuhaus1, nrw, germany
51.551498|8.56006|Bueren, nrw, germany
51.427206|7.66379|Pannenmuehle, nrw, germany
51.062168|6.21021|Schaufenberg, nrw, germany
50.849041|6.35341|Lamersdorf, nrw, germany
50.762699|7.30563|Geisbach, nrw, germany
51.853191|8.28936|Rheda, nrw, germany
51.427206|7.66379|Schieder-Stausee, nrw, germany
50.52935|6.47688|Schleiden, nrw, germany
51.453041|9.11151|Welda, nrw, germany
52.01075|8.96049|Vossheide, nrw, germany
51.427206|7.66379|Patzlar, nrw, germany
52.200001|8.51667|Oberahle, nrw, germany
51.882469|8.50811|Verl, nrw, germany
51.088459|8.10276|Herrntrop, nrw, germany
50.666279|6.95431|Morenhoven, nrw, germany
51.340199|7.872|Balve_Helle, nrw, germany
51.00293|6.18588|Honsdorf, nrw, germany
51.46228|7.92817|Bachum, nrw, germany
51.1987|6.78248|Bilk, nrw, germany
51.942989|9.09667|Blomberg, nrw, germany
51.427206|7.66379|Soestbach, nrw, germany
51.427206|7.66379|Altena_Rahmedestrasse, nrw, germany
51.116884|6.95476|Haus_Langenfeld, nrw, germany
52.353859|8.56368|Fiestel, nrw, germany
51.287689|6.288495|Bettrather_Dyck, nrw, germany
50.782612|6.81885|Bliesheim, nrw, germany
50.583302|6.38012|Einruhr, nrw, germany
51.427206|7.66379|Landesgrenze, nrw, germany
50.69173|6.4492|Zerkall, nrw, germany
51.427206|7.66379|Lippstadt_1, nrw, germany
51.435059|7.59286|Villigst, nrw, germany
51.000011|8.49001|Beddelhausen, nrw, germany
52.298161|7.58042|Hoerstel, nrw, germany
51.715408|9.18029|Brakel, nrw, germany
51.427206|7.66379|Paderborn1, nrw, germany
50.8409|7.21156|Lohmar, nrw, germany
51.65873|8.31551|Overhagen, nrw, germany
50.72845|6.177015|KornelimuensterW, nrw, germany
51.633282|8.67818|Niederntudorf, nrw, germany
51.221699|7.107|Buchenhofen, nrw, germany
51.02813|8.38499|Raumland, nrw, germany
51.98333|7.23333|Lutum, nrw, germany
51.743172|7.18782|Haltern, nrw, germany
51.427206|7.66379|Lippstadt2, nrw, germany
51.427206|7.66379|Neheim3, nrw, germany
52.369209|9.04021|Bierde, nrw, germany
51.12999|7.59416|Kierspe, nrw, germany
51.6688|8.72229|Nordborchen, nrw, germany
51.427206|7.66379|Wettringen_B70, nrw, germany
50.571892|6.73793|Eschweiler, nrw, germany
50.697552|6.21959|Mulartshuette, nrw, germany
51.111351|8.09795|Kickenbach, nrw, germany
51.427206|7.66379|Stephansohl, nrw, germany
51.700001|7.48333|Selm-Ondrup, nrw, germany
51.036671|5.91305|Havert, nrw, germany
50.712761|6.65561|Bessenich, nrw, germany
52.199089|8.72418|Loehne, nrw, germany
52.283329|8.88333|Rodenbeck, nrw, germany
51.427206|7.66379|Lindemannsheide_Alt, nrw, germany
51.427206|7.66379|Wetter_Wengern_1, nrw, germany
50.915031|7.21364|Hoffnungsthal, nrw, germany
50.93338|7.2882|Overath, nrw, germany
50.7715|7.21329|Niederpleis, nrw, germany
51.711128|9.29434|Ottbergen, nrw, germany
51.427206|7.66379|Neuhaus2, nrw, germany
51.427206|7.66379|Altenbeken2, nrw, germany
50.844528|7.97003|Niederschelden, nrw, germany
51.339081|7.48145|Hagen-Selbecke, nrw, germany
51.249538|7.67872|Rosmart, nrw, germany
51.427206|7.66379|Baltes, nrw, germany
51.427206|7.66379|Stah, nrw, germany
51.65274|7.85625|Westtuennen, nrw, germany
51.344921|8.28488|Meschede, nrw, germany
51.436359|7.79363|Menden_Sauerland, nrw, germany
51.324589|6.37994|Oedt, nrw, germany
51.221439|6.90865|Erkrath, nrw, germany
50.584641|6.3561|Dedenborn, nrw, germany
50.795921|6.15013|Haaren, nrw, germany
51.419571|8.77538|Bredelar, nrw, germany
51.427206|7.66379|Siegburg_Kald., nrw, germany
51.915554|9.12225|Schieder-Nessenberg, nrw, germany
52.01078|8.7403|Pottenhausen, nrw, germany
50.97348|6.59103|Glesch, nrw, germany
51.427206|7.66379|Molzmuehle, nrw, germany
51.003929|7.28316|Hommerich, nrw, germany
52.02824|7.10506|Legden, nrw, germany
51.354988|8.48993|Olsberg, nrw, germany
51.31773|7.83211|Balve-Garbeck, nrw, germany
51.427206|7.66379|Juelich-Stadion, nrw, germany
51.65271|8.60763|Upsprunge, nrw, germany
51.383331|7.46667|Hagen-Eckesey, nrw, germany
51.867039|7.73278|Albersloh, nrw, germany
51.427206|7.66379|Herzogenrath_2, nrw, germany
51.427206|7.66379|Herzogenrath_1, nrw, germany
51.075779|6.16119|Orsbeck, nrw, germany
51.37608|7.69902|Iserlohn, nrw, germany
52.01458|8.92124|Brake, nrw, germany
51.320301|7.5133|Hagen-Ambrock, nrw, germany
51.427206|7.66379|Belecke_1, nrw, germany
51.427206|7.66379|Lehen_2, nrw, germany
51.133801|7.1167|Glueder, nrw, germany
51.112999|6.15121|Birgelen, nrw, germany
50.931751|7.06208|Neubrueck, nrw, germany
51.444679|7.64927|Iserlohn-Hennen, nrw, germany
51.418041|6.59611|Kapellen, nrw, germany
51.427206|7.66379|Burg_Veynau, nrw, germany
51.67345|6.16319|Goch, nrw, germany
52.091942|7.60956|Greven, nrw, germany
51.23333|6.23333|Kranenbruch, nrw, germany
51.845459|7.44121|Senden-Schoelling, nrw, germany
50.994869|5.94539|Suesterseel, nrw, germany
51.427206|7.66379|Menden_Oberroedingh, nrw, germany
51.427206|7.66379|Heilenbecke_Ablauf, nrw, germany
50.85228|8.09245|Niederdielfen, nrw, germany
51.427206|7.66379|Liemergrund, nrw, germany
50.791309|7.32866|Broel, nrw, germany
51.427206|7.66379|Versmold_W, nrw, germany
50.865231|6.43492|Selhausen, nrw, germany
51.427206|7.66379|Schledde, nrw, germany
50.865601|7.72662|Morsbach, nrw, germany
51.427206|7.66379|Kesseler_3, nrw, germany
51.713741|8.9351|Schwaney, nrw, germany
51.427206|7.66379|Olfen-Fuecht.Muehle, nrw, germany
50.940689|8.32543|Feudingen, nrw, germany
50.769661|7.44935|Eitorf, nrw, germany
51.015629|6.1752|Randerath, nrw, germany
52.024899|7.27357|Darfeld, nrw, germany
51.331928|7.42478|Hagen-Haspe, nrw, germany
51.427206|7.66379|Schermbeck_1, nrw, germany
51.427206|7.66379|Altenburg_1, nrw, germany
51.82753|6.7705|Rhedebruegge, nrw, germany
51.427206|7.66379|Rothenbach_Grenze, nrw, germany
51.540852|8.52729|Weine, nrw, germany
51.427206|7.66379|Menden_1, nrw, germany
51.427206|7.66379|Vossheide_1, nrw, germany
51.49408|8.90693|Westheim, nrw, germany
51.004101|7.5943|Rebbelroth, nrw, germany
51.76236|7.88996|Ahlen, nrw, germany
51.816662|8.55715|Steinhorst, nrw, germany
51.29715|6.84809|Ratingen, nrw, germany
51.427206|7.66379|Hemer_Uhlenhof, nrw, germany
52.116402|7.11193|Heek, nrw, germany
51.738392|8.62581|Bentfeld, nrw, germany
50.754871|6.83948|Weilerswist, nrw, germany
51.219795|7.18575|Moeschemer-Muehle, nrw, germany
51.217682|7.95579|Roenkhausen, nrw, germany
51.427206|7.66379|Lippstadt-Nordumflut, nrw, germany
51.427206|7.66379|Kall-Sportplatz, nrw, germany
51.427206|7.66379|Hagen-Maecking2, nrw, germany
52.086048|8.68675|Ahmsen, nrw, germany
51.427206|7.66379|Sande2, nrw, germany
51.427206|7.66379|Rustenhof, nrw, germany
51.427206|7.66379|Jubachtalsperre_Zulauf, nrw, germany
50.758598|6.77814|Friesheim, nrw, germany
51.97427|7.89819|Einen, nrw, germany
51.393349|8.13558|Oeventrop, nrw, germany
47.59198|7.60479|Basel Rheinhalle, rheinland-pfalz, germany|-|
48.57419|7.81494|Kehl, rheinland-pfalz, germany|-|
50.699799|7.15687|Plittersdorf, rheinland-pfalz, germany|-|
49.039719|8.31222|Maxau, rheinland-pfalz, germany|-|
49.319332|8.431081|Speyer, rheinland-pfalz, germany|-|
49.48651|8.466785|Mannheim, rheinland-pfalz, germany|-|
49.630498|8.361982|Worms, rheinland-pfalz, germany|-|
50.000605|8.2723|Mainz, rheinland-pfalz, germany|-|
50.000605|8.2723|Mainz, rheinland-pfalz, germany|-|
48.109899|9.272936|Bingen, rheinland-pfalz, germany|-|
50.088185|7.76236|Kaub, rheinland-pfalz, germany|-|
50.3608|7.59277|Koblenz, rheinland-pfalz, germany|-|
50.44122|7.400355|Andernach, rheinland-pfalz, germany|-|
50.61517|7.20902|Oberwinter, rheinland-pfalz, germany|-|
50.7323|7.101695|Bonn, rheinland-pfalz, germany|-|
50.941665|6.95518|Köln, rheinland-pfalz, germany|-|
50.941665|6.95518|Köln, rheinland-pfalz, germany|-|
51.21563|6.77604|Düsseldorf, rheinland-pfalz, germany|-|
51.448601|6.75441|Ruhrort, rheinland-pfalz, germany|-|
51.655699|6.61684|Wesel, rheinland-pfalz, germany|-|
51.761433|6.394075|Rees, rheinland-pfalz, germany|-|
51.832699|6.24472|Emmerich, rheinland-pfalz, germany|-|
49.475124|6.389096|Perl, rheinland-pfalz, germany|-|
49.757226|6.636489|Trier, rheinland-pfalz, germany|-|
49.95298|7.01912|Zeltingen, rheinland-pfalz, germany|-|
50.145539|7.167131|Cochem, rheinland-pfalz, germany|-|
49.4072|6.64709|Fremersdorf, rheinland-pfalz, germany|-|
49.85134|6.35877|Bollendorf, rheinland-pfalz, germany|-|
51.164175|10.454145|Rosport, rheinland-pfalz, germany|-|
49.700001|7.3167|Oberstein, rheinland-pfalz, germany|-|
49.803113|7.539895|Martinstein, rheinland-pfalz, germany|-|
48.07462|10.193999|Boos, rheinland-pfalz, germany|-|
49.843148|7.86331|Bad Kreuznach, rheinland-pfalz, germany|-|
49.906665|7.91685|Grolsheim, rheinland-pfalz, germany|-|
49.082649|9.8954|Eschenau, rheinland-pfalz, germany|-|
49.684765|7.650465|Odenbach, rheinland-pfalz, germany|-|
50.808408|8.772509|Marburg, rheinland-pfalz, germany|-|
50.549679|8.357408|Leun, rheinland-pfalz, germany|-|
50.37036|8.009335|Diez, rheinland-pfalz, germany|-|
49.733908|7.836574|Kalkofen, rheinland-pfalz, germany|-|
50.895691|8.02798|Weidenau, rheinland-pfalz, germany|-|
50.784134|7.873577|Betzdorf, rheinland-pfalz, germany|-|
52.213402|11.14118|Alleringersleben, sachsen-anhalt, germany
52.310249|11.05828|Weferlingen, sachsen-anhalt, germany
51.865799|10.68011|Ilsenburg, sachsen-anhalt, germany
51.994362|10.65727|Hoppenstedt, sachsen-anhalt, germany
51.989765|11.873975|Dresden, sachsen-anhalt, germany
51.989765|11.873975|Torgau, sachsen-anhalt, germany
51.866699|12.65|Wittenberg, sachsen-anhalt, germany
51.989765|11.873975|Dessau-Leopoldshafen, sachsen-anhalt, germany
51.85535|12.04466|Aken, sachsen-anhalt, germany
51.966524|11.886716|Barby, sachsen-anhalt, germany
52.26643|11.75872|Niegripp, sachsen-anhalt, germany
52.541621|11.968125|Tangermünde, sachsen-anhalt, germany
51.989765|11.873975|Wittenberge, sachsen-anhalt, germany
51.765759|13.07794|Löben, sachsen-anhalt, germany
51.989765|11.873975|Golzern 1, sachsen-anhalt, germany
51.989765|11.873975|Bad Düben 1, sachsen-anhalt, germany
51.63954|11.7462|Dessau Brücke, sachsen-anhalt, germany
51.989765|11.873975|Camburg-Stöben, sachsen-anhalt, germany
51.150002|11.83333|Naumburg-Grochlitz, sachsen-anhalt, germany
51.989765|11.873975|Halle-Trotha UP, sachsen-anhalt, germany
51.989765|11.873975|Bernburg UP, sachsen-anhalt, germany
51.989765|11.873975|Calbe UP, sachsen-anhalt, germany
51.989765|11.873975|Oldisleben, sachsen-anhalt, germany
51.268589|11.54514|Wangen, sachsen-anhalt, germany
51.223572|11.67858|Laucha, sachsen-anhalt, germany
51.461651|11.11791|Bennungen, sachsen-anhalt, germany
51.5741|10.9552|Stolberg, sachsen-anhalt, germany
51.989765|11.873975|Gera-Langenberg, sachsen-anhalt, germany
51.050415|12.13416|Zeitz, sachsen-anhalt, germany
51.989765|11.873975|Kleindalzig, sachsen-anhalt, germany
51.387569|12.14682|Oberthau, sachsen-anhalt, germany
51.574848|11.27447|Wippra, sachsen-anhalt, germany
51.60194|11.46259|Mansfeld-Leimbach, sachsen-anhalt, germany
51.748237|11.527152|Großschierstedt, sachsen-anhalt, germany
51.658901|11.35627|Stangerode, sachsen-anhalt, germany
51.75825|11.46122|Aschersleben, sachsen-anhalt, germany
51.75513|11.045921|Thale, sachsen-anhalt, germany
51.831376|11.203697|Ditfurt, sachsen-anhalt, germany
51.884405|11.17657|Wegeleben, sachsen-anhalt, germany
